size_bytes,duration_seconds,file_extension,filepath_anonymized,size_mb,duration_min
11549256,288.67315192743763,mp3,Sonica/audio/rehearsal archive/20210408/Wait_for_Me_20210408mp3.mp3,11.014228820800781,4.811219198790627
14655737,366.3163038548753,mp3,Sonica/audio/rehearsal archive/20210408/we_are_one_20210408.mp3,13.976799964904785,6.1052717309145885
4096,,mp3,Sonica/audio/rehearsal archive/20210414/._Bitch_20210414.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210414/._charmed_life_20210414.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210414/._Descent_into_Blue_20210414.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210414/._Devil_in_Disguise_20210414.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210414/._easy_highs_20210414.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210414/._Glad_20210414.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210414/._Insane_20210414.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210414/._Life_20210414.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210414/._Loved_and_Lost_20210414.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210414/._mirror_20210414.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210414/._Never_Over_20210414.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210414/._places_20210414.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210414/._play_it_20210414.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210414/._Try_20210414.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210414/._Wait_for_Me_20210414.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210414/._we_are_one_20210414.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210414/._we_are_one_20210422.mp3,0.00390625,
11490742,287.2109977324263,mp3,Sonica/audio/rehearsal archive/20210414/Bitch_20210414.mp3,10.958425521850586,4.786849962207104
14870986,371.71954648526076,mp3,Sonica/audio/rehearsal archive/20210414/charmed_life_20210414.mp3,14.182077407836914,6.195325774754346
12945240,323.5746485260771,mp3,Sonica/audio/rehearsal archive/20210414/Descent_into_Blue_20210414.mp3,12.345542907714844,5.392910808767952
12084244,302.05195011337867,mp3,Sonica/audio/rehearsal archive/20210414/Devil_in_Disguise_20210414.mp3,11.524433135986328,5.034199168556311
14895019,372.3105442176871,mp3,Sonica/audio/rehearsal archive/20210414/easy_highs_20210414.mp3,14.204997062683105,6.2051757369614515
14254497,356.29716553287983,mp3,Sonica/audio/rehearsal archive/20210414/Glad_20210414.mp3,13.594147682189941,5.938286092214664
11855411,296.32335600907027,mp3,Sonica/audio/rehearsal archive/20210414/Insane_20210414.mp3,11.306200981140137,4.938722600151171
8654888,216.29469387755103,mp3,Sonica/audio/rehearsal archive/20210414/Life_20210414.mp3,8.253944396972656,3.6049115646258505
12644309,316.03503401360547,mp3,Sonica/audio/rehearsal archive/20210414/Loved_and_Lost_20210414.mp3,12.058552742004395,5.267250566893424
9909811,247.6732426303855,mp3,Sonica/audio/rehearsal archive/20210414/mirror_20210414.mp3,9.450732231140137,4.127887377173091
12466676,311.59321995464853,mp3,Sonica/audio/rehearsal archive/20210414/Never_Over_20210414.mp3,11.889148712158203,5.193220332577476
12355917,308.8290249433107,mp3,Sonica/audio/rehearsal archive/20210414/places_20210414.mp3,11.783520698547363,5.147150415721844
19646170,491.07625850340133,mp3,Sonica/audio/rehearsal archive/20210414/play_it_20210414.mp3,18.736047744750977,8.184604308390023
10885746,272.08408163265307,mp3,Sonica/audio/rehearsal archive/20210414/Try_20210414.mp3,10.38145637512207,4.534734693877551
11900342,297.4439909297052,mp3,Sonica/audio/rehearsal archive/20210414/Wait_for_Me_20210414.mp3,11.349050521850586,4.95739984882842
14262856,356.49732426303854,mp3,Sonica/audio/rehearsal archive/20210414/we_are_one_20210414.mp3,13.602119445800781,5.941622071050642
18033893,450.7813378684807,mp3,Sonica/audio/rehearsal archive/20210414/we_are_one_20210422.mp3,17.198460578918457,7.5130222978080115
4096,,mp3,Sonica/audio/rehearsal archive/20210422/._easy_highs_20210422.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210422/._Glad_20210422.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210422/._Insane_20210422.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210422/._mirror_20210422.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210422/._Never_Over_20210422.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210422/._places_20210422.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210422/._play_it_20210422.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210422/._Try_20210422.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210422/._Wait_for_Me_20210422.mp3,0.00390625,
11413419,285.2651247165533,mp3,Sonica/audio/rehearsal archive/20210422/easy_highs_20210422.mp3,10.884684562683105,4.754418745275888
15141615,378.4774603174603,mp3,Sonica/audio/rehearsal archive/20210422/Glad_20210422.mp3,14.440169334411621,6.307957671957672
11487607,287.1305215419501,mp3,Sonica/audio/rehearsal archive/20210422/Insane_20210422.mp3,10.955435752868652,4.785508692365835
11065468,276.56419501133786,mp3,Sonica/audio/rehearsal archive/20210422/mirror_20210422.mp3,10.552852630615234,4.609403250188964
13124962,328.0606349206349,mp3,Sonica/audio/rehearsal archive/20210422/Never_Over_20210422.mp3,12.516939163208008,5.467677248677249
12770742,319.2127664399093,mp3,Sonica/audio/rehearsal archive/20210422/places_20210422.mp3,12.179128646850586,5.320212773998488
26277093,656.8580725623583,mp3,Sonica/audio/rehearsal archive/20210422/play_it_20210422.mp3,25.059788703918457,10.947634542705972
11812570,295.23732426303854,mp3,Sonica/audio/rehearsal archive/20210422/Try_20210422.mp3,11.265344619750977,4.9206220710506425
12575346,314.3256916099773,mp3,Sonica/audio/rehearsal archive/20210422/Wait_for_Me_20210422.mp3,11.99278450012207,5.238761526832955
4096,,mp3,Sonica/audio/rehearsal archive/20210512/._charmed_life_20210512.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210512/._Devil_in_Disguise_20210512.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210512/._easy_highs_20210512.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210512/._Glad_20210512.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210512/._Insane_20210512.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210512/._mirror_20210512.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210512/._Never_Over_20210512.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210512/._places_20210512.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210512/._play_it_20210512.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210512/._Try_20210512.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210512/._Wait_for_Me_20210512.mp3,0.00390625,
14333909,358.2702494331066,mp3,Sonica/audio/rehearsal archive/20210512/charmed_life_20210512.mp3,13.669880867004395,5.971170823885109
12932701,323.2584580498866,mp3,Sonica/audio/rehearsal archive/20210512/Devil_in_Disguise_20210512.mp3,12.333584785461426,5.38764096749811
15094595,377.29879818594105,mp3,Sonica/audio/rehearsal archive/20210512/easy_highs_20210512.mp3,14.3953275680542,6.2883133030990175
15095640,377.317641723356,mp3,Sonica/audio/rehearsal archive/20210512/Glad_20210512.mp3,14.396324157714844,6.288627362055934
11785403,294.56544217687076,mp3,Sonica/audio/rehearsal archive/20210512/Insane_20210512.mp3,11.239436149597168,4.909424036281179
11138611,278.3940589569161,mp3,Sonica/audio/rehearsal archive/20210512/mirror_20210512.mp3,10.622607231140137,4.639900982615269
13377827,334.3687528344671,mp3,Sonica/audio/rehearsal archive/20210512/Never_Over_20210512.mp3,12.758090019226074,5.572812547241118
12469811,311.6929931972789,mp3,Sonica/audio/rehearsal archive/20210512/places_20210512.mp3,11.892138481140137,5.194883219954648
18941909,473.493537414966,mp3,Sonica/audio/rehearsal archive/20210512/play_it_20210512.mp3,18.064412117004395,7.8915589569161
11180407,279.4465306122449,mp3,Sonica/audio/rehearsal archive/20210512/Try_20210512.mp3,10.662467002868652,4.657442176870748
12568031,314.1264172335601,mp3,Sonica/audio/rehearsal archive/20210512/Wait_for_Me_20210512.mp3,11.985808372497559,5.235440287226002
4096,,mp3,Sonica/audio/rehearsal archive/20210519 rosemount/._Glad_20210519 (partial).mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210519 rosemount/._mirror_20210519.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210519 rosemount/._Try_20210519.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210519 rosemount/._Wait_for_Me_20210519.mp3,0.00390625,
8974627,224.29750566893424,mp3,Sonica/audio/rehearsal archive/20210519 rosemount/Glad_20210519 (partial).mp3,8.558871269226074,3.7382917611489037
10396733,259.86551020408166,mp3,Sonica/audio/rehearsal archive/20210519 rosemount/mirror_20210519.mp3,9.9150972366333,4.331091836734695
11354905,283.8026077097506,mp3,Sonica/audio/rehearsal archive/20210519 rosemount/Try_20210519.mp3,10.82888126373291,4.730043461829177
11805256,295.0684580498866,mp3,Sonica/audio/rehearsal archive/20210519 rosemount/Wait_for_Me_20210519.mp3,11.258369445800781,4.9178076341647765
4096,,mp3,Sonica/audio/rehearsal archive/20210526/._bitch_20210526.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210526/._charmed_life_20210526.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210526/._Devil_in_Disguise_20210526.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210526/._easy_highs_20210526.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210526/._Glad_20210526.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210526/._Insane_20210526.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210526/._Life_20210526.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210526/._mirror_20210526.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210526/._Never_Over_20210526.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210526/._New_song_20210526.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210526/._places_20210526.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210526/._play_it_20210526.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210526/._Try_20210526.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210526/._Wait_for_Me_20210526.mp3,0.00390625,
12239933,305.94378684807253,mp3,Sonica/audio/rehearsal archive/20210526/bitch_20210526.mp3,11.6729097366333,5.099063114134542
15699591,392.42195011337867,mp3,Sonica/audio/rehearsal archive/20210526/charmed_life_20210526.mp3,14.972296714782715,6.540365835222977
13136456,328.3468253968254,mp3,Sonica/audio/rehearsal archive/20210526/Devil_in_Disguise_20210526.mp3,12.527900695800781,5.4724470899470905
15161468,378.9665306122449,mp3,Sonica/audio/rehearsal archive/20210526/easy_highs_20210526.mp3,14.459102630615234,6.316108843537416
11504325,287.537641723356,mp3,Sonica/audio/rehearsal archive/20210526/Glad_20210526.mp3,10.971379280090332,4.7922940287225995
12142758,303.51385487528347,mp3,Sonica/audio/rehearsal archive/20210526/Insane_20210526.mp3,11.580236434936523,5.0585642479213915
8700864,217.4671882086168,mp3,Sonica/audio/rehearsal archive/20210526/Life_20210526.mp3,8.29779052734375,3.62445313681028
11666284,291.60267573696143,mp3,Sonica/audio/rehearsal archive/20210526/mirror_20210526.mp3,11.125835418701172,4.860044595616023
12844929,321.05702947845805,mp3,Sonica/audio/rehearsal archive/20210526/Never_Over_20210526.mp3,12.249878883361816,5.350950491307634
3678040,91.8830612244898,mp3,Sonica/audio/rehearsal archive/20210526/New_song_20210526.mp3,3.5076522827148438,1.5313843537414966
12283819,307.0338321995465,mp3,Sonica/audio/rehearsal archive/20210526/places_20210526.mp3,11.714762687683105,5.117230536659108
17077811,426.8837641723356,mp3,Sonica/audio/rehearsal archive/20210526/play_it_20210526.mp3,16.286669731140137,7.11472940287226
11583737,289.52473922902493,mp3,Sonica/audio/rehearsal archive/20210526/Try_20210526.mp3,11.047112464904785,4.825412320483749
13191835,329.7434467120181,mp3,Sonica/audio/rehearsal archive/20210526/Wait_for_Me_20210526.mp3,12.580714225769043,5.495724111866968
4096,,mp3,Sonica/audio/rehearsal archive/20210603 - Sonar Room/._charmed_life_20210603.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210603 - Sonar Room/._Glad_20210603.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210603 - Sonar Room/._Insane_20210603.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210603 - Sonar Room/._places_20210603.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210603 - Sonar Room/._Try_20210603.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210603 - Sonar Room/._Wait_for_Me_20210603.mp3,0.00390625,
14120750,352.9565759637188,mp3,Sonica/audio/rehearsal archive/20210603 - Sonar Room/charmed_life_20210603.mp3,13.466596603393555,5.882609599395313
11011133,275.22269841269843,mp3,Sonica/audio/rehearsal archive/20210603 - Sonar Room/Glad_20210603.mp3,10.5010347366333,4.587044973544974
11512684,287.7560090702948,mp3,Sonica/audio/rehearsal archive/20210603 - Sonar Room/Insane_20210603.mp3,10.979351043701172,4.795933484504913
11841827,295.97589569161,mp3,Sonica/audio/rehearsal archive/20210603 - Sonar Room/places_20210603.mp3,11.293246269226074,4.932931594860166
11665240,291.5571655328798,mp3,Sonica/audio/rehearsal archive/20210603 - Sonar Room/Try_20210603.mp3,11.124839782714844,4.8592860922146635
12205452,305.0634013605442,mp3,Sonica/audio/rehearsal archive/20210603 - Sonar Room/Wait_for_Me_20210603.mp3,11.640026092529297,5.084390022675737
4096,,mp3,Sonica/audio/rehearsal archive/20210609/._bitch_20210609.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210609/._charmed_life_20210609.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210609/._Descend_into_Blue_20210609.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210609/._Devil_in_Disguise_20210609.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210609/._easy_highs_20210609.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210609/._Glad_20210609.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210609/._Insane_20210609.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210609/._Life_20210609.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210609/._Loved_and_Lost_20210609.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210609/._mirror_20210609.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210609/._Never_Over_20210609.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210609/._places_20210609.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210609/._play_it_20210609.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210609/._Try_20210609.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210609/._Wait_for_Me_20210609.mp3,0.00390625,
12136488,303.34437641723355,mp3,Sonica/audio/rehearsal archive/20210609/bitch_20210609.mp3,11.574256896972656,5.0557396069538925
15329697,383.1850566893424,mp3,Sonica/audio/rehearsal archive/20210609/charmed_life_20210609.mp3,14.619538307189941,6.38641761148904
13204374,330.04147392290247,mp3,Sonica/audio/rehearsal archive/20210609/Descend_into_Blue_20210609.mp3,12.592672348022461,5.500691232048374
12940015,323.43802721088434,mp3,Sonica/audio/rehearsal archive/20210609/Devil_in_Disguise_20210609.mp3,12.340559959411621,5.390633786848072
16020374,400.4564172335601,mp3,Sonica/audio/rehearsal archive/20210609/easy_highs_20210609.mp3,15.278219223022461,6.674273620559335
11864815,296.56657596371883,mp3,Sonica/audio/rehearsal archive/20210609/Glad_20210609.mp3,11.315169334411621,4.942776266061981
13197060,329.8671428571429,mp3,Sonica/audio/rehearsal archive/20210609/Insane_20210609.mp3,12.585697174072266,5.4977857142857145
9522154,237.9855328798186,mp3,Sonica/audio/rehearsal archive/20210609/Life_20210609.mp3,9.081033706665039,3.9664255479969768
14403917,360.0402947845805,mp3,Sonica/audio/rehearsal archive/20210609/Loved_and_Lost_20210609.mp3,13.736645698547363,6.000671579743009
11741517,293.4609977324263,mp3,Sonica/audio/rehearsal archive/20210609/mirror_20210609.mp3,11.197583198547363,4.891016628873771
13676668,341.8535827664399,mp3,Sonica/audio/rehearsal archive/20210609/Never_Over_20210609.mp3,13.043087005615234,5.697559712773998
12904488,322.54448979591837,mp3,Sonica/audio/rehearsal archive/20210609/places_20210609.mp3,12.306678771972656,5.375741496598639
13798921,344.90467120181404,mp3,Sonica/audio/rehearsal archive/20210609/play_it_20210609.mp3,13.159676551818848,5.7484111866969005
11612995,290.268253968254,mp3,Sonica/audio/rehearsal archive/20210609/Try_20210609.mp3,11.0750150680542,4.837804232804233
13135411,328.3197732426304,mp3,Sonica/audio/rehearsal archive/20210609/Wait_for_Me_20210609.mp3,12.526904106140137,5.471996220710507
4096,,mp3,Sonica/audio/rehearsal archive/20210623/._bitch_20210623.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210623/._charmed_life_20210623.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210623/._Descent_into_Blue_20210623.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210623/._Devil_in_Disguise_20210623.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210623/._easy_highs_20210623.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210623/._Glad_20210623.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210623/._Life_20210623.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210623/._Loved_and_Lost_20210623.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210623/._mediocre(JAM)_20210623.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210623/._mirror_20210623.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210623/._Never_Over_20210623.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210623/._places_20210623.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210623/._play_it_20210623.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210623/._Try_20210623.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210623/._Wait_for_Me_20210623.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210623/._We_are_one_20210623.mp3,0.00390625,
11352815,283.75451247165535,mp3,Sonica/audio/rehearsal archive/20210623/bitch_20210623.mp3,10.826888084411621,4.729241874527589
15157288,378.86834467120184,mp3,Sonica/audio/rehearsal archive/20210623/charmed_life_20210623.mp3,14.455116271972656,6.314472411186697
12402937,310.0080952380952,mp3,Sonica/audio/rehearsal archive/20210623/Descent_into_Blue_20210623.mp3,11.828362464904785,5.166801587301587
12982856,324.5148072562358,mp3,Sonica/audio/rehearsal archive/20210623/Devil_in_Disguise_20210623.mp3,12.381416320800781,5.4085801209372635
14562742,364.012947845805,mp3,Sonica/audio/rehearsal archive/20210623/easy_highs_20210623.mp3,13.888113021850586,6.06688246409675
11911835,297.7385941043084,mp3,Sonica/audio/rehearsal archive/20210623/Glad_20210623.mp3,11.360011100769043,4.9623099017384735
9164799,229.04437641723356,mp3,Sonica/audio/rehearsal archive/20210623/Life_20210623.mp3,8.740233421325684,3.8174062736205596
13663084,341.5202721088435,mp3,Sonica/audio/rehearsal archive/20210623/Loved_and_Lost_20210623.mp3,13.030132293701172,5.692004535147392
19160293,478.94603174603174,mp3,Sonica/audio/rehearsal archive/20210623/mediocre(JAM)_20210623.mp3,18.272679328918457,7.982433862433862
10115656,252.8279365079365,mp3,Sonica/audio/rehearsal archive/20210623/mirror_20210623.mp3,9.647041320800781,4.213798941798942
12741484,318.4772335600907,mp3,Sonica/audio/rehearsal archive/20210623/Never_Over_20210623.mp3,12.151226043701172,5.307953892668179
12792684,319.74643990929707,mp3,Sonica/audio/rehearsal archive/20210623/places_20210623.mp3,12.200054168701172,5.329107331821618
16018284,400.38367346938776,mp3,Sonica/audio/rehearsal archive/20210623/play_it_20210623.mp3,15.276226043701172,6.673061224489796
11661060,291.4578004535147,mp3,Sonica/audio/rehearsal archive/20210623/Try_20210623.mp3,11.120853424072266,4.857630007558579
13493811,337.2720408163265,mp3,Sonica/audio/rehearsal archive/20210623/Wait_for_Me_20210623.mp3,12.868700981140137,5.621200680272109
12900309,322.4352380952381,mp3,Sonica/audio/rehearsal archive/20210623/We_are_one_20210623.mp3,12.302693367004395,5.373920634920635
4096,,mp3,Sonica/audio/rehearsal archive/20210707/._bitch_20210707.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210707/._charmed_life_20210707mp3.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210707/._Descent_into_Blue_20210707.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210707/._Devil_in_Disguise_20210707.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210707/._easy_highs_20210707.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210707/._Glad_20210707.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210707/._Insane_20210707.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210707/._Life_20210707.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210707/._Loved_and_Lost_20210707.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210707/._mirror_20210707.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210707/._Never_Over_20210707.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210707/._places_20210707.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210707/._play_it_20210707.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210707/._Try_20210707.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210707/._Wait_for_Me_20210707.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210707/._We_are_one_20210707.mp3,0.00390625,
11831378,295.7141950113379,mp3,Sonica/audio/rehearsal archive/20210707/bitch_20210707.mp3,11.283281326293945,4.928569916855632
15652570,391.25721088435375,mp3,Sonica/audio/rehearsal archive/20210707/charmed_life_20210707mp3.mp3,14.927453994750977,6.5209535147392295
12842840,321.00879818594103,mp3,Sonica/audio/rehearsal archive/20210707/Descent_into_Blue_20210707.mp3,12.247886657714844,5.350146636432351
13025697,325.58229024943313,mp3,Sonica/audio/rehearsal archive/20210707/Devil_in_Disguise_20210707.mp3,12.422272682189941,5.426371504157219
14403917,360.03507936507935,mp3,Sonica/audio/rehearsal archive/20210707/easy_highs_20210707.mp3,13.736645698547363,6.000584656084656
11313109,282.7691156462585,mp3,Sonica/audio/rehearsal archive/20210707/Glad_20210707.mp3,10.789021492004395,4.712818594104308
12626546,315.60378684807256,mp3,Sonica/audio/rehearsal archive/20210707/Insane_20210707.mp3,12.04161262512207,5.260063114134542
9138676,228.39301587301588,mp3,Sonica/audio/rehearsal archive/20210707/Life_20210707.mp3,8.715320587158203,3.806550264550265
13500080,337.44859410430837,mp3,Sonica/audio/rehearsal archive/20210707/Loved_and_Lost_20210707.mp3,12.874679565429688,5.624143235071807
9479313,236.90510204081633,mp3,Sonica/audio/rehearsal archive/20210707/mirror_20210707.mp3,9.040177345275879,3.948418367346939
13007933,325.13281179138323,mp3,Sonica/audio/rehearsal archive/20210707/Never_Over_20210707.mp3,12.4053316116333,5.4188801965230535
12718497,317.89614512471655,mp3,Sonica/audio/rehearsal archive/20210707/places_20210707.mp3,12.129303932189941,5.298269085411943
16216815,405.34285714285716,mp3,Sonica/audio/rehearsal archive/20210707/play_it_20210707.mp3,15.465559959411621,6.755714285714286
11804211,295.05120181405897,mp3,Sonica/audio/rehearsal archive/20210707/Try_20210707.mp3,11.257372856140137,4.917520030234316
13160488,328.9534013605442,mp3,Sonica/audio/rehearsal archive/20210707/Wait_for_Me_20210707.mp3,12.550819396972656,5.482556689342403
15026676,375.5983673469388,mp3,Sonica/audio/rehearsal archive/20210707/We_are_one_20210707.mp3,14.330554962158203,6.259972789115647
4096,,mp3,Sonica/audio/rehearsal archive/20210722/._bitch_20210722.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210722/._charmed_life_20210722.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210722/._Descent_into_Blue_20210722.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210722/._Devil_in_Disguise_20210722.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210722/._easy_highs_20210722.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210722/._Glad_20210722.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210722/._Insane_20210722.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210722/._Life_20210722.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210722/._Loved_and_Lost_20210722.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210722/._mirror_20210722.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210722/._Never_Over_20210722.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210722/._places_20210722.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210722/._play_it_20210722.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210722/._Try_20210722.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210722/._Wait_for_Me_20210722.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20210722/._We_are_one_20210722.mp3,0.00390625,
12104097,302.5402267573696,mp3,Sonica/audio/rehearsal archive/20210722/bitch_20210722.mp3,11.543366432189941,5.042337112622827
15068472,376.6445804988662,mp3,Sonica/audio/rehearsal archive/20210722/charmed_life_20210722.mp3,14.370414733886719,6.2774096749811035
11883623,297.0251700680272,mp3,Sonica/audio/rehearsal archive/20210722/Descent_into_Blue_20210722.mp3,11.33310604095459,4.950419501133786
12466676,311.5908843537415,mp3,Sonica/audio/rehearsal archive/20210722/Devil_in_Disguise_20210722.mp3,11.889148712158203,5.193181405895691
15064293,376.54714285714283,mp3,Sonica/audio/rehearsal archive/20210722/easy_highs_20210722.mp3,14.366429328918457,6.275785714285714
11308929,282.65907029478456,mp3,Sonica/audio/rehearsal archive/20210722/Glad_20210722.mp3,10.785035133361816,4.710984504913076
